date,time,spot,bbZone,bbLower,bbMid,bbUpper,pctB,distLower,distUpper,tf15,tf5,tf3,tf1,tfPack,candle,spotChg1,callOiL,putOiL,callAct,putAct,oiDecision,stackedRule,note
2026-08-12,13:36,24297,TOP,24289.63,24294.41,24299.19,0.771,7.4,-2.2,Bull,Bear,Bull,Bull,Mixed,green,2.2,-1.58L,+0.89L,Call short cover,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:37,24299.4,TOP,24289.46,24294.69,24299.93,0.949,9.9,-0.5,Bull,Bull,Bull,Bull,4Bull,green,2.4,-1.48L,-2.19L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,13:38,24295.2,TOP,24289.61,24294.8,24299.99,0.539,5.6,-4.8,Bull,Bull,Flat,Bear,Mixed,red,-4.2,+0.67L,-0.84L,Call writing,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:39,24289.4,BOTTOM,24288.95,24294.34,24299.73,0.042,0.5,-10.3,Bear,Bear,Bear,Bear,4Bear,red,-5.8,-1.73L,-0.47L,Call long unwind,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,13:40,24293,BOTTOM,24288.84,24294.15,24299.47,0.391,4.2,-6.5,Bear,Bear,Bear,Bull,Mixed,green,3.6,-1.49L,-0.25L,Call short cover,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:41,24295.3,TOP,24288.84,24294.14,24299.44,0.609,6.5,-4.1,Flat,Bear,Flat,Bull,Mixed,green,2.3,+1.18L,+0.03L,Call long build,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:42,24289.2,BOTTOM,24288.31,24293.99,24299.66,0.079,0.9,-10.5,Bear,Bear,Flat,Bear,Mixed,red,-6.1,+0.59L,-0.56L,Call writing,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:43,24289.25,BOTTOM,24287.69,24293.72,24299.75,0.13,1.6,-10.5,Bull,Bear,Bear,Flat,Mixed,green,0.05,+0.48L,+0.15L,Call long build,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:44,24289.85,BOTTOM,24287.25,24293.5,24299.76,0.208,2.6,-9.9,Bear,Flat,Bear,Bull,Mixed,green,0.6,+1.82L,-0.51L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:45,24289.15,BOTTOM,24286.77,24293.13,24299.48,0.187,2.4,-10.3,Bear,Bear,Flat,Bear,Mixed,red,-0.7,+1.07L,-0.48L,Call writing,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:46,24286.85,BOTTOM,24285.9,24292.68,24299.46,0.07,0.9,-12.6,Bear,Bear,Bear,Bear,4Bear,red,-2.3,+1.69L,-0.10L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,13:47,24287.75,BOTTOM,24285.35,24292.46,24299.58,0.169,2.4,-11.8,Bear,Bear,Bear,Bull,Mixed,green,0.9,+1.01L,-0.24L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:48,24286.5,BOTTOM,24285.02,24292.38,24299.73,0.101,1.5,-13.2,Bear,Bear,Bear,Bear,4Bear,red,-1.25,+1.31L,-0.77L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,13:49,24285.35,BOTTOM,24284.14,24292.1,24300.05,0.076,1.2,-14.7,Bear,Bear,Bear,Bear,4Bear,red,-1.15,+0.31L,+0.03L,Call writing,Put buying,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,13:51,24288.25,BOTTOM,24283.88,24291.43,24298.99,0.289,4.4,-10.7,Bear,Bull,Bull,Bear,Mixed,red,-2.45,+0.21L,-0.69L,Call writing,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:52,24287.7,BOTTOM,24283.52,24291.08,24298.64,0.276,4.2,-10.9,Bear,Flat,Bull,Bear,Mixed,red,-0.55,+0.04L,+0.46L,Call writing,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,13:55,24287.05,BOTTOM,24282.78,24290.19,24297.6,0.288,4.3,-10.5,Bear,Bear,Bear,Bear,4Bear,red,-1.3,+0.48L,-0.10L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,13:57,24285.65,BOTTOM,24283.77,24289.09,24294.41,0.177,1.9,-8.8,Bear,Bear,Bear,Bear,4Bear,red,-3.05,+0.78L,+0.07L,Call writing,Put buying,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,13:58,24281.45,BOTTOM,24282.87,24288.4,24293.93,-0.128,-1.4,-12.5,Bear,Bear,Bear,Bear,4Bear,red,-4.2,+1.15L,-1.55L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,13:59,24282.95,BOTTOM,24282.08,24288.08,24294.07,0.072,0.9,-11.1,Bear,Bear,Bear,Bull,Mixed,green,1.5,-1.07L,-1.81L,Call short cover,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:00,24285.6,BOTTOM,24282.07,24287.71,24293.35,0.313,3.5,-7.8,Bear,Bear,Flat,Bull,Mixed,green,2.65,+1.22L,-0.27L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:01,24285.05,BOTTOM,24282.65,24287.19,24291.74,0.264,2.4,-6.7,Bear,Bear,Bull,Bear,Mixed,red,-0.55,-0.22L,-0.94L,Call long unwind,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:02,24283.3,BOTTOM,24282.16,24286.9,24291.64,0.121,1.1,-8.3,Bear,Bear,Flat,Bear,Mixed,red,-1.75,+0.82L,+1.08L,Call writing,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:03,24281.65,BOTTOM,24281.39,24286.52,24291.65,0.025,0.3,-10,Bear,Flat,Bear,Bear,Mixed,red,-1.65,+0.70L,+1.60L,Call writing,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:04,24283.55,BOTTOM,24281.16,24286.21,24291.25,0.237,2.4,-7.7,Bear,Bull,Bear,Bull,Mixed,green,1.9,+0.37L,-0.95L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:05,24278.5,BOTTOM,24279.8,24285.67,24291.54,-0.111,-1.3,-13,Bear,Bear,Bear,Bear,4Bear,red,-5.05,+0.30L,-0.25L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,14:06,24279.8,BOTTOM,24278.95,24285.32,24291.69,0.067,0.8,-11.9,Bear,Bear,Bear,Bull,Mixed,green,1.3,-1.35L,-2.59L,Call short cover,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:07,24282.4,BOTTOM,24278.66,24285.05,24291.44,0.292,3.7,-9,Bear,Bear,Bear,Bull,Mixed,green,2.6,+0.11L,+0.76L,Call long build,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:08,24283.15,BOTTOM,24278.48,24284.89,24291.29,0.365,4.7,-8.1,Bear,Bull,Bull,Bull,Mixed,green,0.75,+0.64L,+0.27L,Call long build,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:09,24282.3,BOTTOM,24278.23,24284.73,24291.23,0.313,4.1,-8.9,Bear,Bear,Bull,Bear,Mixed,red,-0.85,-0.40L,+1.49L,Call long unwind,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:10,24285.5,TOP,24278.56,24284.47,24290.39,0.587,6.9,-4.9,Bear,Bull,Bull,Bull,Mixed,green,3.2,+1.14L,-0.02L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:12,24280.45,BOTTOM,24278.22,24283.88,24289.54,0.197,2.2,-9.1,Bear,Bear,Bear,Bear,4Bear,red,-3.2,+0.49L,+0.30L,Call writing,Put buying,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,14:13,24280.55,BOTTOM,24278.08,24283.48,24288.88,0.229,2.5,-8.3,Bear,Bear,Bear,Flat,Mixed,green,0.1,+2.18L,-2.87L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:14,24278.45,BOTTOM,24277.64,24282.99,24288.33,0.076,0.8,-9.9,Bear,Bear,Bear,Bear,4Bear,red,-2.1,+0.33L,+0.38L,Call writing,Put buying,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-12,14:15,24279.35,BOTTOM,24277.38,24282.6,24287.82,0.189,2,-8.5,Bear,Bear,Bear,Bull,Mixed,green,0.9,+0.64L,-0.43L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:16,24283.35,TOP,24277.9,24282.33,24286.77,0.615,5.4,-3.4,Bear,Flat,Bull,Bull,Mixed,green,4,-0.18L,+0.02L,Call short cover,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:17,24289.45,TOP,24277.28,24282.52,24287.76,1.161,12.2,1.7,Bull,Bull,Bull,Bull,4Bull,green,6.1,-0.81L,-0.75L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:18,24289.65,TOP,24276.87,24282.93,24288.99,1.054,12.8,0.7,Bull,Bull,Bull,Flat,Mixed,green,0.2,-1.50L,-1.23L,Call short cover,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:19,24287.2,TOP,24276.81,24283.15,24289.48,0.82,10.4,-2.3,Bull,Bull,Bull,Bear,Mixed,red,-2.45,-0.70L,+0.36L,Call long unwind,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:20,24289.7,TOP,24276.47,24283.35,24290.23,0.961,13.2,-0.5,Bull,Bull,Flat,Bull,Mixed,green,2.5,-0.70L,+1.34L,Call short cover,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:21,24288.1,TOP,24276.34,24283.5,24290.66,0.821,11.8,-2.6,Bull,Bull,Bear,Bear,Mixed,red,-1.6,-1.82L,+0.39L,Call long unwind,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:22,24290.55,TOP,24276.08,24283.86,24291.65,0.929,14.5,-1.1,Bull,Bull,Bull,Bull,4Bull,green,2.45,-0.77L,+0.92L,Call short cover,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:23,24291.8,TOP,24275.93,24284.37,24292.81,0.94,15.9,-1,Bull,Bull,Bull,Bull,4Bull,green,1.25,-0.71L,-0.26L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:24,24294.35,TOP,24275.43,24284.91,24294.39,0.998,18.9,0,Bull,Bull,Bull,Bull,4Bull,green,2.55,-3.38L,-0.07L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:25,24292.05,TOP,24276.11,24285.59,24295.07,0.841,15.9,-3,Bull,Bull,Bull,Bear,Mixed,red,-2.3,-2.01L,+1.21L,Call long unwind,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:26,24294.4,TOP,24276.49,24286.32,24296.15,0.911,17.9,-1.8,Bull,Bull,Bull,Bull,4Bull,green,2.35,-1.75L,+0.49L,Call short cover,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:27,24297.85,TOP,24276.24,24287.09,24297.94,0.996,21.6,-0.1,Bull,Bull,Bull,Bull,4Bull,green,3.45,-2.82L,+0.82L,Call short cover,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:28,24297.95,TOP,24276.17,24287.83,24299.5,0.934,21.8,-1.5,Bull,Bull,Bull,Flat,Mixed,green,0.1,-2.84L,-0.02L,Call short cover,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:29,24295.8,TOP,24276.64,24288.51,24300.37,0.807,19.2,-4.6,Bull,Bull,Bull,Bear,Mixed,red,-2.15,-1.22L,+0.49L,Call long unwind,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:30,24297.8,TOP,24276.68,24289.12,24301.56,0.849,21.1,-3.8,Bull,Bull,Flat,Bull,Mixed,green,2,-1.00L,+0.51L,Call short cover,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:31,24307.25,TOP,24275.85,24290.3,24304.76,1.086,31.4,2.5,Bull,Bull,Bull,Bull,4Bull,green,9.45,-3.47L,-0.95L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:32,24303.55,TOP,24276.65,24291.46,24306.27,0.908,26.9,-2.7,Bull,Bull,Bull,Bear,Mixed,red,-3.7,-6.98L,-6.04L,Call long unwind,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:33,24327,TOP,24273.13,24293.78,24314.43,1.304,53.9,12.6,Bull,Bull,Bull,Bull,4Bull,green,23.45,+127.36L,+21.53L,Call long build,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:34,24329.5,TOP,24271.66,24296.33,24321,1.172,57.8,8.5,Bull,Bull,Bull,Bull,4Bull,green,2.5,-16.37L,-4.67L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:35,24322.8,TOP,24272.58,24298.5,24324.43,0.969,50.2,-1.6,Bull,Bull,Bull,Bear,Mixed,red,-6.7,-142.60L,-19.75L,Call long unwind,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:53,24332,TOP,24313.88,24323.57,24333.26,0.935,18.1,-1.3,Bull,Bull,Bull,Bull,4Bull,green,11.25,+126.73L,+22.04L,Call long build,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:54,24344.4,TOP,24311.22,24324.31,24337.41,1.267,33.2,7,Bull,Bull,Bull,Bull,4Bull,green,12.4,-10.88L,-2.09L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:55,24373,TOP,24301.93,24326.83,24351.72,1.427,71.1,21.3,Bull,Bull,Bull,Bull,4Bull,green,28.6,-17.96L,-3.99L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,14:56,24366.4,TOP,24299.12,24329.15,24359.18,1.12,67.3,7.2,Bull,Bull,Bull,Bear,Mixed,red,-6.6,-40.00L,-5.18L,Call long unwind,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,14:58,24364.45,TOP,24299.52,24333.47,24367.42,0.956,64.9,-3,Bull,Bull,Bear,Bull,Mixed,green,8.9,-1.66L,+0.58L,Call short cover,Put writing,WAIT,NO,"BB hit, TFs mixed"
2026-08-12,15:29,24435.95,TOP,24333.21,24365.88,24398.56,1.572,102.7,37.4,Bull,Bull,Bull,Bull,4Bull,green,74.25,+91.59L,-51.31L,Call long build,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-12,15:30,24435.95,TOP,24325.46,24369.85,24414.23,1.245,110.5,21.7,Bull,Bull,Bull,Flat,Mixed,doji,0,-3.92L,-2.62L,Call flat,Put flat,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,09:44,24349.2,TOP,24315.96,24334.11,24352.27,0.915,33.2,-3.1,Bull,Bull,Bull,Bull,4Bull,green,8.95,+1.44L,+3.29L,Call long build,Put writing,CALL BUY,NO,Opposite: 4 Bull at TOP
2026-08-13,09:49,24351.55,TOP,24316.45,24335.62,24354.8,0.915,35.1,-3.3,Bull,Bull,Bull,Bull,4Bull,green,10.65,-0.02L,+5.54L,Call short cover,Put writing,CALL BUY,NO,Opposite: 4 Bull at TOP
2026-08-13,09:55,24354.65,TOP,24326.19,24342.41,24358.62,0.877,28.5,-4,Bull,Bull,Bull,Bull,4Bull,green,4.65,+1.30L,+1.80L,Call long build,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-13,10:05,24342.4,BOTTOM,24339.24,24347.99,24356.74,0.18,3.2,-14.3,Bear,Bear,Bear,Bear,4Bear,red,-3.9,+1.36L,-0.20L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:07,24353.3,TOP,24340.65,24348.87,24357.09,0.769,12.6,-3.8,Bull,Bull,Bull,Bull,4Bull,green,2.4,+1.53L,+3.39L,Call long build,Put writing,CALL BUY,NO,Opposite: 4 Bull at TOP
2026-08-13,10:08,24345.4,BOTTOM,24341.54,24349.1,24356.65,0.255,3.9,-11.3,Bull,Bear,Bull,Bear,Mixed,red,-7.9,-0.01L,+1.28L,Call long unwind,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:09,24343.85,BOTTOM,24340.92,24348.71,24356.5,0.188,2.9,-12.7,Bear,Bear,Bear,Bear,4Bear,red,-1.55,+1.06L,-1.96L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:10,24337.9,BOTTOM,24339.03,24348.12,24357.2,-0.062,-1.1,-19.3,Bear,Bear,Bear,Bear,4Bear,red,-5.95,+0.69L,-0.19L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:11,24336,BOTTOM,24336.97,24347.38,24357.79,-0.047,-1,-21.8,Bear,Bear,Bear,Bear,4Bear,red,-1.9,+0.92L,+2.21L,Call writing,Put buying,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:12,24333,BOTTOM,24334.47,24346.57,24358.67,-0.061,-1.5,-25.7,Bear,Bear,Bear,Bear,4Bear,red,-3,-1.25L,-3.08L,Call long unwind,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:18,24332.95,BOTTOM,24332.15,24344,24355.84,0.034,0.8,-22.9,Bear,Bear,Bear,Bear,4Bear,red,-6.35,+1.47L,+1.72L,Call writing,Put buying,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:21,24334.35,BOTTOM,24330.65,24342.18,24353.71,0.16,3.7,-19.4,Bear,Bear,Bull,Bear,Mixed,red,-4,+0.62L,+2.12L,Call writing,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:24,24328.6,BOTTOM,24328.13,24340.19,24352.24,0.02,0.5,-23.6,Bear,Bear,Bear,Bear,4Bear,red,-7.55,+2.95L,-4.13L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:25,24329.05,BOTTOM,24326.58,24339.52,24352.46,0.096,2.5,-23.4,Bear,Bear,Bear,Flat,Mixed,green,0.45,+1.76L,-2.64L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:26,24327,BOTTOM,24325.39,24338.32,24351.25,0.062,1.6,-24.3,Bear,Bear,Bear,Bear,4Bear,red,-2.05,+2.83L,-0.16L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:28,24328.3,BOTTOM,24325.12,24336.37,24347.63,0.141,3.2,-19.3,Bear,Bear,Bear,Bear,4Bear,red,-3.1,+1.46L,+0.02L,Call writing,Put buying,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:29,24326.9,BOTTOM,24324.1,24335.53,24346.95,0.123,2.8,-20,Bear,Bear,Flat,Bear,Mixed,red,-1.4,+1.66L,+0.59L,Call writing,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:30,24318.85,BOTTOM,24321.1,24334.57,24348.04,-0.084,-2.3,-29.2,Bear,Bear,Bear,Bear,4Bear,red,-8.05,-120.95L,-21.92L,Call long unwind,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:31,24312.95,BOTTOM,24317.01,24333.42,24349.83,-0.124,-4.1,-36.9,Bear,Bear,Bear,Bear,4Bear,red,-5.9,+1.26L,-8.94L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,10:32,24314.95,BOTTOM,24314.24,24332.52,24350.8,0.02,0.7,-35.8,Bear,Bear,Bear,Bull,Mixed,green,2,+3.44L,-5.38L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:43,24330.8,TOP,24314.76,24324.65,24334.54,0.811,16,-3.7,Bull,Bull,Bull,Bull,4Bull,green,3.15,-0.99L,+0.95L,Call short cover,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-13,10:44,24330.3,TOP,24314.68,24324.73,24334.78,0.777,15.6,-4.5,Bull,Bull,Bull,Flat,Mixed,red,-0.5,-0.61L,-0.51L,Call long unwind,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:45,24330.15,TOP,24314.63,24324.79,24334.94,0.764,15.5,-4.8,Bull,Bull,Bull,Flat,Mixed,red,-0.15,+0.20L,+0.66L,Call writing,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:46,24330.6,TOP,24314.54,24324.97,24335.4,0.77,16.1,-4.8,Bull,Bull,Flat,Flat,Mixed,green,0.45,+0.95L,-0.81L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:47,24332.2,TOP,24314.47,24325.01,24335.54,0.841,17.7,-3.3,Bull,Bull,Bull,Bull,4Bull,green,1.6,+0.46L,+2.01L,Call long build,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-13,10:48,24332.35,TOP,24314.28,24325.21,24336.14,0.827,18.1,-3.8,Bull,Bull,Bull,Flat,Mixed,green,0.15,-1.41L,-1.19L,Call short cover,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:49,24338.4,TOP,24313.44,24325.79,24338.13,1.011,25,0.3,Bull,Bull,Bull,Bull,4Bull,green,6.05,-0.17L,-0.24L,Call short cover,Put long unwind,WAIT,NO,Opposite: 4 Bull at TOP
2026-08-13,10:50,24338.4,TOP,24313.7,24326.76,24339.83,0.945,24.7,-1.4,Bull,Bull,Bull,Flat,Mixed,doji,0,0.00L,0.00L,Call flat,Put flat,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:51,24338.4,TOP,24315.66,24328.03,24340.41,0.919,22.7,-2,Bull,Bull,Bull,Flat,Mixed,doji,0,0.00L,0.00L,Call flat,Put flat,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:52,24338.4,TOP,24317.59,24329.21,24340.82,0.896,20.8,-2.4,Bull,Bull,Flat,Flat,Mixed,doji,0,0.00L,0.00L,Call flat,Put flat,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:53,24343.9,TOP,24317.76,24330.36,24342.96,1.037,26.1,0.9,Bull,Bull,Bull,Bull,4Bull,green,5.5,-8.08L,+6.34L,Call short cover,Put writing,CALL BUY,NO,Opposite: 4 Bull at TOP
2026-08-13,10:54,24343.65,TOP,24318.84,24331.59,24344.34,0.973,24.8,-0.7,Bull,Bull,Bull,Flat,Mixed,red,-0.25,-0.79L,+3.78L,Call long unwind,Put buying,PUT BUY,NO,"BB hit, TFs mixed"
2026-08-13,10:55,24342.55,TOP,24319.84,24332.62,24345.41,0.888,22.7,-2.9,Bull,Bull,Bull,Bear,Mixed,red,-1.1,-1.15L,+2.28L,Call long unwind,Put buying,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,10:56,24342.5,TOP,24320.62,24333.52,24346.43,0.848,21.9,-3.9,Bull,Bull,Bear,Flat,Mixed,red,-0.05,-3.87L,+2.56L,Call long unwind,Put buying,PUT BUY,NO,"BB hit, TFs mixed"
2026-08-13,10:57,24343.25,TOP,24321.32,24334.39,24347.46,0.839,21.9,-4.2,Bull,Bull,Flat,Bull,Mixed,green,0.75,-1.54L,+3.69L,Call short cover,Put writing,CALL BUY,NO,"BB hit, TFs mixed"
2026-08-13,11:02,24331.5,BOTTOM,24327.57,24337.36,24347.15,0.201,3.9,-15.7,Bear,Bear,Bear,Bear,4Bear,red,-8,+0.04L,+3.76L,Call writing,Put buying,PUT BUY,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,11:03,24327.35,BOTTOM,24326.84,24337.19,24347.54,0.025,0.5,-20.2,Bear,Bear,Bear,Bear,4Bear,red,-4.15,-1.57L,-0.40L,Call long unwind,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,11:04,24327.4,BOTTOM,24326.24,24337.04,24347.84,0.054,1.2,-20.4,Bear,Bear,Bear,Flat,Mixed,green,0.05,-0.08L,-0.46L,Call short cover,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,11:05,24324.45,BOTTOM,24324.99,24336.76,24348.53,-0.023,-0.5,-24.1,Bear,Bear,Bear,Bear,4Bear,red,-2.95,-124.28L,-21.05L,Call long unwind,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,11:06,24322.7,BOTTOM,24323.33,24336.36,24349.4,-0.024,-0.6,-26.7,Bear,Bear,Bear,Bear,4Bear,red,-1.75,+0.38L,-5.52L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,11:07,24320.55,BOTTOM,24321.12,24335.78,24350.44,-0.019,-0.6,-29.9,Bear,Bear,Bear,Bear,4Bear,red,-2.15,+2.20L,-1.97L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,11:08,24316.9,BOTTOM,24318.23,24335.01,24351.79,-0.04,-1.3,-34.9,Bear,Bear,Bear,Bear,4Bear,red,-3.65,+3.69L,-10.06L,Call writing,Put short cover,WAIT,NO,Opposite: 4 Bear at BOTTOM
2026-08-13,11:09,24319.9,BOTTOM,24316.15,24334.08,24352.01,0.105,3.8,-32.1,Bear,Bear,Bear,Bull,Mixed,green,3,+3.79L,-2.15L,Call long build,Put long unwind,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,11:21,24325.05,TOP,24315.47,24322.72,24329.97,0.661,9.6,-4.9,Bull,Bull,Bull,Bull,4Bull,green,1.4,+130.50L,+14.46L,Call long build,Put writing,CALL BUY,NO,Opposite: 4 Bull at TOP
2026-08-13,11:22,24320.6,BOTTOM,24316.11,24322.18,24328.24,0.37,4.5,-7.6,Flat,Bull,Bull,Bear,Mixed,red,-4.45,-128.56L,-14.81L,Call long unwind,Put short cover,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,11:23,24320.6,BOTTOM,24316.23,24321.84,24327.45,0.39,4.4,-6.9,Bull,Bull,Bear,Flat,Mixed,doji,0,0.00L,0.00L,Call flat,Put flat,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,11:24,24328.25,TOP,24316.09,24321.88,24327.67,1.05,12.2,0.6,Bull,Bull,Bull,Bull,4Bull,green,7.65,+128.65L,+15.33L,Call long build,Put writing,CALL BUY,NO,Opposite: 4 Bull at TOP
2026-08-13,11:25,24328.25,TOP,24315.73,24322.07,24328.41,0.988,12.5,-0.2,Bull,Bull,Bull,Flat,Mixed,doji,0,0.00L,0.00L,Call flat,Put flat,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,11:26,24328.25,TOP,24315.46,24322.35,24329.23,0.929,12.8,-1,Bull,Bull,Bull,Flat,Mixed,doji,0,0.00L,0.00L,Call flat,Put flat,WAIT,NO,"BB hit, TFs mixed"
2026-08-13,11:27,24331.95,TOP,24314.92,24322.92,24330.91,1.065,17,1,Bull,Bull,Bull,Bull,4Bull,green,3.7,+1.32L,+0.02L,Call long build,Put writing,WAIT,NO,Opposite: 4 Bull at TOP
